2012.03.29,00:00,1.33254,1.33449,1.32524,1.33138,215864
2012.03.30,00:00,1.33139,1.33748,1.33095,1.33405,202349
2012.04.01,00:00,1.33584,1.33760,1.33556,1.33565,8674
2012.04.02,00:00,1.33563,1.33803,1.32777,1.33296,206557
2012.04.03,00:00,1.33296,1.33671,1.32131,1.32225,227560
2012.04.04,00:00,1.32225,1.32327,1.31073,1.31435,230409
2012.04.05,00:00,1.31435,1.31642,1.30353,1.30622,190504
2012.04.06,00:00,1.30622,1.31098,1.30503,1.30964,75839
2012.04.08,00:00,1.30985,1.31039,1.30661,1.30851,7455
2012.04.09,00:00,1.30851,1.31334,1.30337,1.31086,117117
2012.04.10,00:00,1.31086,1.31440,1.30538,1.30721,247750
2012.04.11,00:00,1.30719,1.31562,1.30660,1.31182,223700
2012.04.12,00:00,1.31183,1.32123,1.31020,1.31884,219423
2012.04.13,00:00,1.31883,1.32011,1.30692,1.30755,210540
2012.04.15,00:00,1.30632,1.30748,1.30407,1.30432,11875
2012.04.16,00:00,1.30433,1.31465,1.29958,1.31257,249744
2012.04.17,00:00,1.31258,1.31692,1.30902,1.31348,218566
2012.04.18,00:00,1.31348,1.31403,1.30572,1.31170,236380
2012.04.19,00:00,1.31170,1.31608,1.30699,1.31430,245716
2012.04.20,00:00,1.31431,1.32263,1.31285,1.32159,221585
2012.04.22,00:00,1.31817,1.32081,1.31810,1.32069,9224
2012.04.23,00:00,1.32071,1.32101,1.31045,1.31486,218814
2012.04.24,00:00,1.31487,1.32173,1.31447,1.31951,220718
